"activity","emotional_intensity","emotional_intensity_original","satisfaction","satisfaction_binary","gender","age_group","emotional_group"
"Movies",1.35204070107711,4.318,3.666666667,1,"Male","36-50","High"
"Movies",0.85624587699854,4.036,3.25,0,"Female","26-35","High"
"Movies",0.181121010168153,3.652,2.666666667,0,"Other/Not Specified","26-35","High"
"Movies",0.753101799535629,3.977333333,3.6,1,"Other/Not Specified","36-50","High"
"Movies",-1.07770556444267,2.936,3.666666667,1,"Female","36-50","Low"
"Movies",0.747241341208218,3.974,3.25,0,"Other/Not Specified","19-25","High"
"Movies",0.917194650284552,4.070666667,3,0,"Other/Not Specified","36-50","High"
"Movies",1.89471919704938,4.626666667,4.333333333,1,"Female","36-50","High"
"Movies",0.0568792806167928,3.581333333,3.333333333,0,"Other/Not Specified","36-50","High"
"Movies",1.22428269617767,4.245333333,3.666666667,1,"Male","26-35","High"
"Movies",0.666367008202494,3.928,2.5,0,"Female","36-50","High"
"Movies",0.968766688136937,4.1,4.25,1,"Other/Not Specified","26-35","High"
"Movies",1.92284939983398,4.642666667,4,1,"Male","13-18","High"
"Movies",-0.219734379512389,3.424,3.666666667,1,"Female","26-35","Low"
"Movies",-1.12869155698976,2.907,2,0,"Other/Not Specified","26-35","Low"
"Movies",0.81405057282164,4.012,3.333333333,0,"Male","36-50","High"
"Movies",0.431948652250211,3.794666667,4.333333333,1,"Other/Not Specified","12-May","High"
"Movies",-0.796403536596678,3.096,2.333333333,0,"Other/Not Specified","50+","Low"
"Movies",0.518683443583347,3.844,3.8,1,"Male","26-35","High"
"Movies",0.345213859158938,3.745333333,4,1,"Other/Not Specified","26-35","High"
"Movies",1.09769678364697,4.173333333,2,0,"Male","36-50","High"
"Movies",0.760134350231779,3.981333333,3.333333333,0,"Male","36-50","High"
"Movies",0.87734352908699,4.048,4,1,"Male","36-50","High"
"Movies",1.39306391288527,4.341333333,4,1,"Female","26-35","High"
"Movies",-0.329442170372327,3.3616,3,0,"Other/Not Specified","26-35","Low"
"Movies",0.221558176671015,3.675,3.666666667,1,"Male","13-18","High"
"Movies",-0.0368880614124927,3.528,3.5,1,"Male","50+","Low"
"Movies",-2.08101613101277,2.365333333,4,1,"Other/Not Specified","26-35","Low"
"Movies",-1.16209617279647,2.888,3.333333333,0,"Female","36-50","Low"
"Movies",0.417213783036573,3.786285714,2.2,0,"Other/Not Specified","26-35","High"
"Movies",1.16802229060847,4.213333333,2.333333333,0,"Female","36-50","High"
"Movies",2.23462581344391,4.82,4,1,"Female","19-25","High"
"Movies",-0.400822559938248,3.321,4.25,1,"Other/Not Specified","50+","Low"
"Movies",0.591353133524183,3.885333333,4,1,"Other/Not Specified","26-35","High"
"Movies",0.917194650284552,4.070666667,3,0,"Other/Not Specified","36-50","High"
"Movies",1.72359379560431,4.529333333,3.125,0,"Female","26-35","High"
"Movies",-0.917363408570456,3.0272,3.333333333,0,"Female","36-50","Low"
"Movies",0.900785364154777,4.061333333,4.75,1,"Male","36-50","High"
"Movies",-1.55123064406405,2.666666667,3.714285714,1,"Male","50+","Low"
"Movies",0.108451320227317,3.610666667,4.666666667,1,"Male","36-50","High"
"Movies",-1.56295156247701,2.66,3.833333333,1,"Male","26-35","Low"
"Movies",-0.261929683689289,3.4,3.333333333,0,"Male","36-50","Low"
"Movies",1.01330617529318,4.125333333,3.75,1,"Male","36-50","High"
"Movies",1.16040369460702,4.209,3.666666667,1,"Male","19-25","High"
"Movies",-1.03551026026577,2.96,3.333333333,0,"Female","36-50","Low"
"Movies",-0.0298555107163428,3.532,3.333333333,0,"Female","36-50","Low"
"Movies",-0.595975841756407,3.21,3.333333333,0,"Male","26-35","Low"
"Movies",0.771855268644742,3.988,3,0,"Male","13-18","High"
"Movies",-1.39182616279008,2.757333333,2.75,0,"Female","26-35","Low"
"Movies",0.546813646367946,3.86,3.4,1,"Female","12-May","High"
"Movies",-2.7350433457547,1.993333333,3,0,"Male","50+","Low"
"Movies",0.778887819340892,3.992,4.333333333,1,"Female","36-50","High"
"Movies",-0.0987745075386117,3.4928,3.666666667,1,"Male","36-50","Low"
"Movies",-0.0978368346985044,3.493333333,4.25,1,"Other/Not Specified","36-50","Low"
"Movies",-0.442431818809847,3.297333333,2,0,"Female","36-50","Low"
"Movies",-1.30274718671947,2.808,2.75,0,"Female","26-35","Low"
"Movies",0.666367008202494,3.928,3,0,"Other/Not Specified","26-35","High"
"Movies",-1.14334270368736,2.898666667,2.75,0,"Male","12-May","Low"
"Movies",1.0795293616013,4.163,4,1,"Male","36-50","High"
"Movies",-0.817501188685128,3.084,3,0,"Other/Not Specified","36-50","Low"
"Movies",0.753101799535629,3.977333333,3.6,1,"Other/Not Specified","36-50","High"
"Movies",-0.15784793338627,3.4592,3.75,1,"Female","50+","Low"
"Movies",-2.79364793430324,1.96,1.666666667,0,"Other/Not Specified","36-50","Low"
"Movies",-0.302366850192151,3.377,3,0,"Male","26-35","Low"
"Movies",0.0299211702009307,3.566,3.4,1,"Female","36-50","Low"
"Movies",0.964547157719248,4.0976,2.666666667,0,"Male","36-50","High"
"Movies",0.0521909146581178,3.578666667,2,0,"Female","26-35","Low"
"Movies",0.422571916816586,3.789333333,3,0,"Female","26-35","High"
"Movies",-0.0421624744346053,3.525,4,1,"Male","26-35","Low"
"Movies",-0.756552415399117,3.118666667,2.666666667,0,"Male","26-35","Low"
"Movies",1.70484032825334,4.518666667,3,0,"Male","26-35","High"
"Movies",-1.60280268367458,2.637333333,3.666666667,1,"Other/Not Specified","36-50","Low"
"Movies",-1.08473811513882,2.932,3.5,1,"Other/Not Specified","36-50","Low"
"Movies",-1.52075625830011,2.684,4,1,"Male","26-35","Low"
"Movies",-2.29199265189726,2.245333333,3,0,"Male","13-18","Low"
"Movies",-1.09177066583497,2.928,4.333333333,1,"Male","19-25","Low"
"Movies",0.216283763648903,3.672,3.25,0,"Other/Not Specified","36-50","High"
"Movies",1.97910980540318,4.674666667,4.25,1,"Female","36-50","High"
"Movies",0.610106602633295,3.896,2.666666667,0,"Male","36-50","High"
"Movies",1.78278443121628,4.563,3.666666667,1,"Female","50+","High"
"Movies",-1.56998411317316,2.656,4.333333333,1,"Male","26-35","Low"
"Movies",-0.161129790963853,3.457333333,3.666666667,1,"Female","26-35","Low"
"Movies",-0.592459566408332,3.212,4.666666667,1,"Other/Not Specified","50+","Low"
"Movies",-1.55123064406405,2.666666667,3.714285714,1,"Male","50+","Low"
"Movies",1.09769678364697,4.173333333,2,0,"Male","36-50","High"
"Movies",-0.0193066846721184,3.538,3.714285714,1,"Female","26-35","Low"
"Movies",-0.509827095728571,3.259,3.75,1,"Female","36-50","Low"
"Movies",-0.182227443052302,3.445333333,3.2,0,"Female","50+","Low"
"Movies",0.19049774384364,3.657333333,3.75,1,"Female","19-25","High"
"Movies",-1.23711004747478,2.845333333,3.666666667,1,"Other/Not Specified","26-35","Low"
"Movies",0.736692515163992,3.968,3.25,0,"Male","26-35","High"
"Movies",-1.15037525438351,2.894666667,3,0,"Male","26-35","Low"
"Movies",1.26882218509205,4.270666667,4,1,"Female","36-50","High"
"Movies",-0.013446226344706,3.541333333,4.25,1,"Other/Not Specified","26-35","Low"
"Movies",-2.09039286468825,2.36,3.857142857,1,"Male","50+","Low"
"Movies",-0.576636327341995,3.221,3.333333333,0,"Male","26-35","Low"
"Movies",1.07425494857919,4.16,2.666666667,0,"Male","19-25","High"
"Movies",1.66498920705578,4.496,3.333333333,0,"Male","50+","High"
"Movies",-0.627622319889081,3.192,3.666666667,1,"Male","36-50","Low"
"Movies",-0.545575894514621,3.238666667,2.6,0,"Male","36-50","Low"
"Movies",-1.12224505159891,2.910666667,3.25,0,"Female","19-25","Low"
"Movies",1.82908205604656,4.589333333,3.666666667,1,"Female","26-35","High"
"Movies",-1.65437472152696,2.608,2,0,"Male","26-35","Low"
"Movies",0.72497159675103,3.961333333,3.666666667,1,"Other/Not Specified","36-50","High"
"Movies",-0.288301748799851,3.385,3,0,"Female","19-25","Low"
"Movies",0.664608870528457,3.927,3.666666667,1,"Male","26-35","High"
"Movies",-0.489315488945422,3.270666667,3,0,"Female","26-35","Low"
"Movies",0.858590059977878,4.037333333,2.333333333,0,"Female","12-May","High"
"Movies",1.26882218509205,4.270666667,4,1,"Female","36-50","High"
"Movies",0.72497159675103,3.961333333,3.333333333,0,"Female","26-35","High"
"Movies",-0.695603643871243,3.153333333,3.2,0,"Male","26-35","Low"
"Movies",0.830459857193279,4.021333333,3.666666667,1,"Female","50+","High"
"Movies",-1.60690500432795,2.635,3.5,1,"Other/Not Specified","36-50","Low"
"Movies",1.16802229060847,4.213333333,2.333333333,0,"Female","36-50","High"
"Movies",0.905473731871589,4.064,4,1,"Other/Not Specified","26-35","High"
"Movies",0.216283763648903,3.672,3.666666667,1,"Male","50+","High"
"Movies",0.81405057282164,4.012,3.333333333,0,"Male","36-50","High"
"Movies",0.164711725796516,3.642666667,3.2,0,"Male","50+","High"
"Movies",0.84921332630239,4.032,3.666666667,1,"Other/Not Specified","19-25","High"
"Movies",-0.534792650699903,3.2448,4.333333333,1,"Female","36-50","Low"
"Movies",-0.0245810976942302,3.535,3.6,1,"Other/Not Specified","26-35","Low"
"Movies",0.85624587699854,4.036,3.25,0,"Female","26-35","High"
"Movies",1.30867330453147,4.293333333,3.666666667,1,"Male","19-25","High"
"Movies",0.666367008202494,3.928,2.5,0,"Female","36-50","High"
"Movies",-0.439149961232265,3.2992,2.666666667,0,"Male","36-50","Low"
"Movies",1.79720116014339,4.5712,3,0,"Other/Not Specified","12-May","High"
"Movies",0.464767220993485,3.813333333,3,0,"Female","26-35","High"
"Movies",-1.8255001212139,2.510666667,2.5,0,"Other/Not Specified","26-35","Low"
"Movies",0.19753029453979,3.661333333,3,0,"Male","36-50","High"
"Movies",0.189560071003533,3.6568,3,0,"Female","26-35","High"
"Movies",-0.794059353617341,3.097333333,3.4,1,"Other/Not Specified","50+","Low"
"Movies",-0.932366182802863,3.018666667,3,0,"Female","26-35","Low"
"Movies",-1.60749104963325,2.634666667,4,1,"Male","50+","Low"
"Movies",0.666367008202494,3.928,1.333333333,0,"Female","36-50","High"
"Movies",0.823427306497128,4.017333333,4.5,1,"Other/Not Specified","36-50","High"
"Movies",0.471799771689635,3.817333333,3.25,0,"Male","26-35","High"
"Movies",-1.90754654658836,2.464,3.166666667,0,"Female","13-18","Low"
"Movies",-0.337529603672899,3.357,3,0,"Female","36-50","Low"
"Movies",-0.15784793338627,3.4592,3.75,1,"Female","50+","Low"
"Movies",0.664608870528457,3.927,3.666666667,1,"Male","26-35","High"
"Movies",0.382720797377162,3.766666667,3.5,1,"Other/Not Specified","26-35","High"
"Movies",-0.17753907533549,3.448,4.333333333,1,"Female","36-50","Low"
"Movies",0.86327842769469,4.04,2.75,0,"Female","26-35","High"
"Movies",0.851557509281728,4.033333333,4.25,1,"Female","26-35","High"
"Movies",0.542125278651134,3.857333333,2.333333333,0,"Female","36-50","High"
"Movies",-1.15037525438351,2.894666667,3,0,"Male","26-35","Low"
"Movies",0.382720797377162,3.766666667,3.5,1,"Other/Not Specified","26-35","High"
"Movies",0.403818449465611,3.778666667,3,0,"Male","19-25","High"
"Movies",0.422571916816586,3.789333333,3,0,"Female","26-35","High"
"Movies",-0.749519864702967,3.122666667,3,0,"Male","26-35","Low"
"Movies",0.506962525170385,3.837333333,3.142857143,0,"Other/Not Specified","26-35","High"
"Movies",-1.44691447599054,2.726,3.333333333,0,"Female","36-50","Low"
"Movies",-1.51723998295204,2.686,2.666666667,0,"Male","26-35","Low"
"Movies",-0.959558712747355,3.0032,3.333333333,0,"Male","36-50","Low"
"Movies",0.178776827188816,3.650666667,3.5,1,"Female","26-35","High"
"Movies",-0.543231711535283,3.24,3.25,0,"Female","50+","Low"
"Movies",-0.229111113187876,3.418666667,3.333333333,0,"Male","36-50","Low"
"Movies",0.115483870923467,3.614666667,3.25,0,"Other/Not Specified","50+","High"
"Movies",-0.761240783115929,3.116,3.666666667,1,"Male","12-May","Low"
"Movies",-0.0298555107163428,3.532,3.333333333,0,"Female","36-50","Low"
"Movies",-0.15784793338627,3.4592,3.75,1,"Female","50+","Low"
"Movies",-2.34825305746646,2.213333333,4,1,"Male","36-50","Low"
"Movies",0.198702386908528,3.662,2.666666667,0,"Female","36-50","High"
"Movies",-0.236143663884026,3.414666667,4.333333333,1,"Other/Not Specified","26-35","Low"
"Movies",0.671055375919307,3.930666667,3.666666667,1,"Female","36-50","High"
"Movies",-0.709668745263543,3.145333333,4,1,"Male","26-35","Low"
"Movies",1.70484032825334,4.518666667,3,0,"Male","26-35","High"
"Movies",1.26882218509205,4.270666667,4,1,"Female","36-50","High"
"Movies",-0.414301616025248,3.313333333,2.8,0,"Male","13-18","Low"
"Movies",-1.56295156247701,2.66,3.833333333,1,"Male","26-35","Low"
"Movies",1.0226829107268,4.130666667,4,1,"Male","26-35","High"
"Movies",0.110795503206655,3.612,3.666666667,1,"Female","36-50","High"
"Movies",1.0226829107268,4.130666667,4,1,"Male","26-35","High"
"Movies",0.795297103712529,4.001333333,3.666666667,1,"Female","36-50","High"
"Movies",0.471799771689635,3.817333333,3.25,0,"Male","26-35","High"
"Movies",0.666367008202494,3.928,3,0,"Other/Not Specified","26-35","High"
"Movies",0.72497159675103,3.961333333,3,0,"Other/Not Specified","36-50","High"
"Movies",-2.05757429418684,2.378666667,4.666666667,1,"Male","36-50","Low"
"Movies",0.795297103712529,4.001333333,3.666666667,1,"Female","36-50","High"
"Movies",-1.09177066583497,2.928,4.333333333,1,"Male","19-25","Low"
"Movies",-0.132999588179254,3.473333333,3,0,"Male","13-18","Low"
"Movies",-1.30274718671947,2.808,4,1,"Other/Not Specified","26-35","Low"
"Movies",0.403818449465611,3.778666667,3,0,"Male","19-25","High"
"Movies",0.984589927203275,4.109,4.333333333,1,"Female","36-50","High"
"Movies",-1.04781722398404,2.953,3.4,1,"Other/Not Specified","26-35","Low"
"Movies",1.0226829107268,4.130666667,4,1,"Male","26-35","High"
"Movies",0.612450785612633,3.897333333,4.25,1,"Male","36-50","High"
"Movies",-0.0491950251307551,3.521,4.25,1,"Female","26-35","Low"
"Movies",-1.49028187253618,2.701333333,2.333333333,0,"Female","36-50","Low"
"Movies",1.92284939983398,4.642666667,4,1,"Male","13-18","High"
"Movies",-0.55964099590692,3.230666667,3.75,1,"Male","36-50","Low"
"Movies",0.422571916816586,3.789333333,3,0,"Female","26-35","High"
"Movies",0.270199986238764,3.702666667,3.75,1,"Other/Not Specified","13-18","High"
"Movies",0.759196677391672,3.9808,3.333333333,0,"Other/Not Specified","36-50","High"
"Movies",-0.959558712747355,3.0032,3.333333333,0,"Male","36-50","Low"
"Movies",0.546813646367946,3.86,3.4,1,"Female","12-May","High"
"Movies",-1.60690500432795,2.635,3.5,1,"Other/Not Specified","36-50","Low"
"Movies",-0.624809299610621,3.1936,3.666666667,1,"Other/Not Specified","19-25","Low"
"Movies",-1.51196556992993,2.689,3,0,"Female","26-35","Low"
"Movies",0.48820905781941,3.826666667,3,0,"Male","36-50","High"
"Movies",1.25710126667908,4.264,4,1,"Male","36-50","High"
"Movies",-0.2947482541907,3.381333333,2,0,"Male","36-50","Low"
"Movies",0.0217165271360434,3.561333333,4.333333333,1,"Male","12-May","Low"
"Movies",0.407920770118987,3.781,3,0,"Male","26-35","High"
"Movies",-0.0509531628047924,3.52,3,0,"Female","36-50","Low"
"Movies",-1.23711004747478,2.845333333,3.666666667,1,"Other/Not Specified","26-35","Low"
"Movies",-0.333661700790017,3.3592,2.666666667,0,"Other/Not Specified","36-50","Low"
"Movies",-0.311157538562338,3.372,4.333333333,1,"Female","26-35","Low"
"Movies",-0.803436087292828,3.092,3.2,0,"Male","36-50","Low"
"Movies",-0.236143663884026,3.414666667,4.333333333,1,"Other/Not Specified","26-35","Low"
"Movies",-1.08708229811816,2.930666667,3.5,1,"Female","26-35","Low"
"Movies",-0.496348039641571,3.266666667,3,0,"Female","26-35","Low"
"Movies",-0.179548375283228,3.446857143,2.75,0,"Other/Not Specified","36-50","Low"
"Movies",0.768338993296667,3.986,3.75,1,"Female","13-18","High"
"Movies",-0.959558712747355,3.0032,3.333333333,0,"Male","36-50","Low"
"Movies",-0.734868718005367,3.131,3.333333333,0,"Male","19-25","Low"
"Movies",0.72497159675103,3.961333333,3.666666667,1,"Other/Not Specified","36-50","High"
"Movies",-0.15784793338627,3.4592,3.75,1,"Female","50+","Low"
"Movies",-1.12869155698976,2.907,2,0,"Other/Not Specified","26-35","Low"
"Movies",1.25944544965842,4.265333333,3.5,1,"Female","36-50","High"
"Movies",-2.08101613101277,2.365333333,4,1,"Other/Not Specified","26-35","Low"
"Movies",1.25944544965842,4.265333333,3.5,1,"Female","36-50","High"
"Movies",-0.0532973457841295,3.518666667,3,0,"Other/Not Specified","19-25","Low"
"Movies",0.747241341208218,3.974,3.25,0,"Other/Not Specified","19-25","High"
"Movies",0.72497159675103,3.961333333,3.333333333,0,"Female","26-35","High"
"Movies",-0.147064689571554,3.465333333,4,1,"Female","12-May","Low"
"Movies",0.380376612639687,3.765333333,4.666666667,1,"Male","36-50","High"
"Movies",1.46573360458424,4.382666667,3,0,"Female","26-35","High"
"Movies",0.150646624404216,3.634666667,3,0,"Male","19-25","High"
"Movies",-0.71201292824288,3.144,5,1,"Male","50+","Low"
"Movies",-1.80381642382015,2.523,3.75,1,"Male","50+","Low"
"Movies",-0.02516714299953,3.534666667,3.75,1,"Female","26-35","Low"
"Movies",-0.817501188685128,3.084,3,0,"Other/Not Specified","36-50","Low"
"Movies",-0.17753907533549,3.448,4.333333333,1,"Female","36-50","Low"
"Movies",-0.55260844521077,3.234666667,4,1,"Female","36-50","Low"
"Movies",0.295399958980589,3.717,2.333333333,0,"Male","19-25","High"
"Movies",0.392097531052649,3.772,3.6,1,"Other/Not Specified","19-25","High"
"Movies",0.804673839146154,4.006666667,4,1,"Female","36-50","High"
"Movies",0.0521909146581178,3.578666667,2,0,"Female","26-35","Low"
"Movies",-0.624809299610621,3.1936,3.666666667,1,"Other/Not Specified","19-25","Low"
"Movies",0.378032429660349,3.764,3,0,"Male","36-50","High"
"Movies",0.917194650284552,4.070666667,3,0,"Other/Not Specified","36-50","High"
"Movies",0.771855268644742,3.988,2.4,0,"Female","26-35","High"
"Movies",-0.534792650699903,3.2448,4.333333333,1,"Female","36-50","Low"
"Movies",2.23462581344391,4.82,4,1,"Female","19-25","High"
"Movies",0.774199451624079,3.989333333,3.8,1,"Female","36-50","High"
"Movies",0.676915834246719,3.934,4.666666667,1,"Male","12-May","High"
"Movies",1.88299827863642,4.62,3.25,0,"Male","26-35","High"
"Movies",-1.80381642382015,2.523,3.75,1,"Male","50+","Low"
"Movies",-0.0491950251307551,3.521,4.25,1,"Female","26-35","Low"
"Movies",-2.7350433457547,1.993333333,3,0,"Male","50+","Low"
"Movies",-0.02516714299953,3.534666667,3.75,1,"Female","26-35","Low"
"Movies",-0.236143663884026,3.414666667,4.333333333,1,"Other/Not Specified","26-35","Low"
"Movies",-0.545575894514621,3.238666667,2.6,0,"Male","36-50","Low"
"Movies",-1.60690500432795,2.635,3.5,1,"Other/Not Specified","36-50","Low"
"Movies",-1.45394702668669,2.722,4,1,"Male","26-35","Low"
"Movies",-0.745769171584399,3.1248,3.25,0,"Male","26-35","Low"
"Movies",0.851557509281728,4.033333333,4.25,1,"Female","26-35","High"
"Movies",-0.387109086080756,3.3288,2.75,0,"Other/Not Specified","19-25","Low"
"Movies",0.279576719914252,3.708,2,0,"Female","36-50","High"
"Movies",0.692739073313056,3.943,4,1,"Female","36-50","High"
"Movies",-0.19863672742394,3.436,3.333333333,0,"Male","36-50","Low"
"Movies",-0.537957298513171,3.243,4,1,"Male","36-50","Low"
"Movies",-0.0509531628047924,3.52,3,0,"Female","36-50","Low"
"Movies",0.768338993296667,3.986,3.75,1,"Female","13-18","High"
"Movies",0.747241341208218,3.974,3.25,0,"Other/Not Specified","19-25","High"
"Movies",0.687464660290943,3.94,3.75,1,"Male","19-25","High"
"Movies",0.0299211702009307,3.566,3.4,1,"Female","36-50","Low"
"Movies",1.70484032825334,4.518666667,3,0,"Male","26-35","High"
"Movies",0.448357936621848,3.804,3.666666667,1,"Male","13-18","High"
